employee_id,birth_date,Age,Hire_Year,Attrition,BusinessTravel,Department,Education,EducationField,Gender,EnvironmentSatisfaction,JobLevel,JobRole,JobSatisfaction,OverTime,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,city,university,rupiah_monthly_income,vaccinations,childern,MartialStatus,Survey Year
1237,10/17/1986,36,2015,No,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Female,3,3,Manufacturing Director,1,Yes,4,3,3,7,Jakarta Selatan,Universitas Indonesia,17503200,One,2,Married,2022
1238,3/2/1989,33,2008,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,1,1,Research Scientist,4,No,3,2,3,14,Jakarta Selatan,Universitas Brawijaya,5549600,One,2,Married,2022
1239,1/22/1982,40,2017,No,Travel_Rarely,Sales,Undergraduate,Technical Degree,Female,2,2,Sales Executive,2,No,3,2,4,5,Tangerang Selatan,Institut Teknologi Bandung,12063200,One,0,Singgle,2022
1240,11/7/1997,25,2018,No,Travel_Rarely,Sales,Master,Life Sciences,Male,3,2,Sales Executive,4,No,3,2,3,4,Jakarta Pusat,Universitas Diponegoro,9020000,Booster,0,Singgle,2022
1241,10/19/1992,30,2011,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,4,1,Research Scientist,2,Yes,4,1,3,11,Jakarta Selatan,Universitas Indonesia,6826400,One,1,Divorced,2022
1242,9/7/1980,42,2021,No,Travel_Frequently,Research & Development,Doctor,Medical,Female,1,3,Research Director,1,Yes,3,3,3,1,Bekasi,Universitas Pendidikan Indonesia,22205600,One,1,Divorced,2022
1243,9/13/1987,35,2009,No,Non-Travel,Sales,Diploma,Marketing,Female,3,3,Sales Executive,4,Yes,3,2,2,13,Bogor,Universitas Sebelas Maret,17703200,One,0,Singgle,2022
1244,4/8/1995,27,2013,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,1,1,Research Scientist,1,Yes,3,4,2,9,Jakarta Timur,Universitas Negeri Malang,4676000,One,0,Singgle,2022
1245,11/13/1968,54,2017,No,Travel_Frequently,Research & Development,Master,Life Sciences,Female,4,3,Manufacturing Director,3,No,3,1,1,5,Jakarta Pusat,Universitas Indonesia,17903200,Booster,0,Singgle,2022
1246,10/8/1978,44,2012,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,1,1,Research Scientist,4,No,3,4,3,10,Jakarta Selatan,Institut Pertanian Bogor,4317600,Booster,0,Singgle,2022
1248,11/10/2003,19,2021,Yes,Non-Travel,Research & Development,Undergraduate,Medical,Female,1,1,Research Scientist,2,Yes,4,2,4,1,Bekasi,Universitas Sebelas Maret,4074400,One,1,Divorced,2022
1249,7/8/1993,29,2019,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,1,1,Research Scientist,4,No,3,1,3,3,Jakarta Pusat,Universitas Gadjah Mada,7116000,Two,0,Singgle,2022
1250,5/25/1968,54,2012,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,4,Research Director,4,No,3,1,3,10,Tangerang Selatan,Institut Pertanian Bogor,29546400,One,0,Singgle,2022
1251,11/19/1991,31,2016,No,Travel_Rarely,Research & Development,Diploma,Medical,Male,3,2,Healthcare Representative,1,Yes,3,4,2,6,Jakarta Selatan,Universitas Gadjah Mada,12032800,One,0,Singgle,2022
1252,5/12/1991,31,2012,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,3,2,Healthcare Representative,1,No,3,2,3,10,Jakarta Selatan,Universitas Gadjah Mada,11999200,One,1,Married,2022
1254,10/29/1963,59,2016,No,Travel_Rarely,Sales,Undergraduate,Life Sciences,Female,3,2,Sales Executive,4,No,3,4,3,6,Bogor,Universitas Airlangga,9373600,One,0,Singgle,2022
1255,12/8/1979,43,2014,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,3,5,Research Director,4,No,3,2,3,8,Bekasi,Universitas Indonesia,32684000,Two,0,Singgle,2022
1256,11/15/1973,49,2021,No,Travel_Rarely,Research & Development,Diploma,Medical,Male,1,5,Manager,3,No,3,3,4,1,Jakarta Pusat,Universitas Indonesia,31037600,Booster,4,Married,2022
1257,6/29/1986,36,2011,No,Travel_Frequently,Research & Development,Undergraduate,Technical Degree,Male,3,1,Research Scientist,2,No,3,3,2,11,Bekasi,Universitas Airlangga,7007200,Two,0,Singgle,2022
1258,10/4/1974,48,2021,No,Travel_Rarely,Research & Development,Diploma,Technical Degree,Male,4,1,Laboratory Technician,2,No,3,3,2,1,Jakarta Selatan,Universitas Sebelas Maret,5194400,One,0,Singgle,2022
1259,11/21/1995,27,2017,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,1,1,Research Scientist,3,No,3,2,3,5,Tangerang,Institut Teknologi Bandung,5127200,Booster,0,Singgle,2022
1260,11/5/1993,29,2016,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,3,2,Healthcare Representative,4,Yes,3,2,3,6,Jakarta Pusat,Universitas Diponegoro,11696800,One,2,Married,2022
1263,5/24/1974,48,2021,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,5,Research Director,4,No,3,3,4,1,Tangerang Selatan,Universitas Gadjah Mada,30324000,One,0,Singgle,2022
1264,2/27/1993,29,2015,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,4,4,Research Director,4,No,3,2,2,7,Tangerang Selatan,Universitas Indonesia,26898400,Two,0,Singgle,2022
1265,1/6/1988,34,2021,No,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Female,3,1,Research Scientist,3,No,3,4,2,1,Jakarta Pusat,Universitas Gadjah Mada,5236000,One,0,Singgle,2022
1267,12/8/1978,44,2000,No,Travel_Rarely,Sales,Undergraduate,Marketing,Male,2,5,Manager,2,No,3,3,3,22,Jakarta Utara,Universitas Negeri Malang,30240800,One,1,Married,2022
1268,7/12/1989,33,2013,No,Travel_Rarely,Sales,Doctor,Marketing,Male,4,3,Sales Executive,3,Yes,3,4,3,9,Jakarta Selatan,Universitas Pendidikan Indonesia,14508000,One,0,Singgle,2022
1269,5/8/2003,19,2021,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,2,1,Research Scientist,4,Yes,3,4,3,1,Jakarta Utara,Universitas Diponegoro,5890400,Two,0,Singgle,2022
1270,7/15/1999,23,2021,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,4,1,Research Scientist,3,No,4,4,3,1,Tangerang Selatan,Institut Teknologi Bandung,3056800,One,3,Divorced,2022
1273,6/11/1997,25,2021,Yes,Travel_Frequently,Sales,Undergraduate,Life Sciences,Male,3,1,Sales Representative,4,Yes,3,4,3,1,Depok,Universitas Indonesia,2888800,Two,0,Singgle,2022
1275,10/26/1996,26,2014,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,3,1,Research Scientist,4,Yes,4,2,2,8,Jakarta Utara,Universitas Indonesia,5700000,One,0,Singgle,2022
1277,3/15/1977,45,1998,Yes,Travel_Rarely,Sales,Undergraduate,Marketing,Female,1,5,Manager,2,Yes,3,1,3,24,Tangerang Selatan,Universitas Indonesia,31218400,One,0,Married,2022
1278,9/22/1967,55,1989,No,Non-Travel,Research & Development,Undergraduate,Medical,Male,4,4,Healthcare Representative,2,Yes,3,4,3,33,Jakarta Utara,Universitas Airlangga,22823200,One,1,Married,2022
1279,8/26/2001,21,2020,Yes,Travel_Frequently,Research & Development,Diploma,Life Sciences,Female,1,1,Laboratory Technician,3,No,4,3,1,2,Bogor,Institut Teknologi Sepuluh Nopember,5300000,Two,0,Singgle,2022
1280,12/19/1976,46,2011,No,Travel_Rarely,Sales,Diploma,Marketing,Female,4,5,Manager,2,No,3,3,3,11,Depok,Institut Pertanian Bogor,31162400,One,0,Singgle,2022
1281,10/13/1988,34,2019,No,Travel_Rarely,Sales,Undergraduate,Marketing,Female,3,2,Sales Executive,1,Yes,3,4,3,3,Bogor,Institut Pertanian Bogor,8360800,Booster,0,Singgle,2022
1282,10/28/1971,51,1993,No,Travel_Frequently,Sales,Undergraduate,Life Sciences,Male,4,5,Manager,2,Yes,4,1,2,29,Depok,Universitas Pendidikan Indonesia,32855200,One,0,Singgle,2022
1283,6/13/1963,59,2013,No,Travel_Rarely,Research & Development,Master,Medical,Male,4,3,Manufacturing Director,4,No,3,4,2,9,Tangerang,Universitas Negeri Semarang,17919200,One,0,Singgle,2022
1285,3/8/1988,34,2011,No,Travel_Frequently,Research & Development,Undergraduate,Medical,Female,3,2,Laboratory Technician,2,No,3,3,4,11,Jakarta Selatan,Universitas Negeri Semarang,8210400,Booster,1,Married,2022
1286,3/30/1994,28,2018,No,Travel_Frequently,Research & Development,Master,Medical,Male,4,1,Laboratory Technician,3,Yes,3,3,2,4,Jakarta Utara,Universitas Indonesia,4546400,Two,0,Singgle,2022
1288,7/15/1978,44,1997,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,3,5,Manager,1,No,3,4,2,25,Tangerang,Universitas Negeri Semarang,31804000,Booster,1,Married,2022
1289,3/10/1988,34,2012,No,Travel_Frequently,Human Resources,Undergraduate,Life Sciences,Male,3,2,Human Resources,2,No,3,4,4,10,Bogor,Universitas Indonesia,8284000,One,0,Divorced,2022
1291,12/1/1987,35,2019,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,3,1,Research Scientist,3,Yes,3,4,3,3,Tangerang Selatan,Universitas Indonesia,6709600,Booster,0,Singgle,2022
1292,10/13/1980,42,2021,No,Travel_Rarely,Research & Development,Master,Medical,Female,2,2,Research Scientist,2,Yes,3,4,3,1,Bogor,Universitas Diponegoro,4895200,Booster,0,Singgle,2022
1293,7/8/1979,43,2001,No,Travel_Rarely,Sales,Master,Marketing,Female,4,3,Sales Executive,4,No,3,4,4,21,Jakarta Selatan,Universitas Sebelas Maret,17469600,One,2,Married,2022
1294,2/11/1986,36,2006,No,Travel_Rarely,Research & Development,Master,Life Sciences,Female,3,2,Manufacturing Director,2,Yes,3,4,3,16,Jakarta Selatan,Universitas Airlangga,9756000,One,2,Divorced,2022
1295,9/8/1978,44,2012,Yes,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,1,3,Healthcare Representative,4,No,3,4,3,10,Bekasi,Universitas Indonesia,13864800,One,1,Married,2022
1296,6/29/1994,28,2020,No,Travel_Frequently,Research & Development,Undergraduate,Life Sciences,Male,4,1,Laboratory Technician,4,Yes,3,2,3,2,Tangerang,Universitas Bina Nusantara,7287200,Two,1,Married,2022
1297,1/10/1971,51,2015,No,Travel_Frequently,Research & Development,Diploma,Medical,Female,2,1,Laboratory Technician,3,No,3,2,2,7,Jakarta Utara,Universitas Negeri Semarang,5640800,One,0,Singgle,2022
1298,7/4/1992,30,2014,No,Non-Travel,Research & Development,Diploma,Medical,Female,3,2,Manufacturing Director,3,Yes,3,3,3,8,Jakarta Selatan,Universitas Sebelas Maret,8612000,One,0,Singgle,2022
1299,7/13/1993,29,2015,Yes,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Female,2,1,Laboratory Technician,3,Yes,3,1,3,7,Jakarta Selatan,Universitas Gadjah Mada,6442400,Two,0,Married,2022
1301,5/8/1994,28,2019,No,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Male,4,1,Research Scientist,1,No,3,2,2,3,Bogor,Universitas Indonesia,4428000,Two,0,Singgle,2022
1303,5/6/1997,25,2020,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,4,1,Research Scientist,2,No,3,4,2,2,Jakarta Utara,Universitas Diponegoro,4453600,Booster,0,Singgle,2022
1304,7/13/1990,32,2012,No,Travel_Rarely,Sales,Undergraduate,Medical,Male,3,2,Sales Executive,4,No,3,3,4,10,Tangerang,Universitas Airlangga,11034400,One,0,Singgle,2022
1306,7/13/1977,45,2022,No,Travel_Frequently,Research & Development,Undergraduate,Medical,Female,2,5,Manager,2,No,4,3,3,0,Jakarta Selatan,Institut Teknologi Bandung,29997600,One,1,Married,2022
1307,10/30/1983,39,2003,No,Travel_Rarely,Research & Development,Master,Medical,Female,3,4,Manager,2,Yes,3,4,3,19,Tangerang,Universitas Brawijaya,28496800,One,1,Married,2022
1308,5/23/1964,58,2020,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,1,1,Research Scientist,3,No,3,4,3,2,Depok,Universitas Gadjah Mada,4895200,One,0,Singgle,2022
1309,5/5/1990,32,2012,Yes,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,4,2,Laboratory Technician,3,No,3,1,3,10,Jakarta Selatan,Institut Teknologi Bandung,8912800,Booster,0,Singgle,2022
1310,10/5/1983,39,2017,Yes,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,3,1,Research Scientist,1,No,3,1,3,5,Tangerang Selatan,Universitas Bina Nusantara,7346400,One,0,Singgle,2022
1311,12/30/1992,30,2013,No,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Female,1,2,Laboratory Technician,4,No,3,1,3,9,Jakarta Timur,Universitas Brawijaya,8503200,Two,3,Married,2022
1312,6/16/1986,36,2015,No,Travel_Rarely,Research & Development,Master,Technical Degree,Female,4,3,Healthcare Representative,3,No,3,1,3,7,Tangerang Selatan,Universitas Brawijaya,12450400,One,1,Divorced,2022
1314,7/14/1976,46,2015,No,Travel_Rarely,Human Resources,Diploma,Life Sciences,Female,4,1,Human Resources,1,No,3,3,4,7,Bekasi,Institut Pertanian Bogor,6576800,One,0,Singgle,2022
1315,8/13/1994,28,2013,No,Non-Travel,Research & Development,Undergraduate,Life Sciences,Female,3,2,Laboratory Technician,4,No,3,1,3,9,Depok,Universitas Diponegoro,11778400,One,0,Singgle,2022
1317,12/13/1972,50,2019,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,4,4,Research Director,1,Yes,3,2,3,3,Bogor,Universitas Gadjah Mada,28108000,One,0,Singgle,2022
1318,6/13/1982,40,2017,Yes,Travel_Rarely,Sales,Master,Marketing,Male,4,3,Sales Executive,2,Yes,3,3,3,5,Bogor,Universitas Indonesia,15650400,Two,2,Married,2022
1319,10/13/1970,52,2014,Yes,Travel_Rarely,Sales,Undergraduate,Life Sciences,Male,2,3,Sales Executive,2,Yes,3,3,2,8,Jakarta Utara,Universitas Brawijaya,14613600,One,0,Singgle,2022
1321,7/13/1992,30,2013,No,Travel_Rarely,Research & Development,Master,Medical,Female,2,3,Manager,1,Yes,4,4,3,9,Bogor,Universitas Diponegoro,20165600,Two,0,Singgle,2022
1322,4/30/1983,39,2014,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,1,2,Manufacturing Director,3,No,3,1,3,8,Bogor,Universitas Sebelas Maret,8354400,One,2,Married,2022
1324,6/21/1991,31,2012,No,Non-Travel,Sales,Master,Life Sciences,Female,4,3,Sales Executive,3,Yes,3,1,2,10,Jakarta Selatan,Universitas Sebelas Maret,16863200,Booster,1,Married,2022
1329,9/10/1981,41,2003,No,Non-Travel,Sales,Diploma,Medical,Male,3,2,Sales Executive,2,No,3,1,3,19,Jakarta Selatan,Universitas Padjadjaran,10941600,One,1,Married,2022
1331,9/13/1991,31,2019,Yes,Travel_Frequently,Sales,Undergraduate,Life Sciences,Female,4,1,Sales Representative,2,Yes,3,1,4,3,Tangerang Selatan,Universitas Padjadjaran,4783200,Two,0,Singgle,2022
1333,12/21/1978,44,2019,Yes,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,1,1,Laboratory Technician,1,No,3,3,4,3,Tangerang,Universitas Gadjah Mada,4879200,One,2,Married,2022
1334,5/11/1980,42,2002,No,Non-Travel,Research & Development,Undergraduate,Life Sciences,Male,3,4,Manager,3,Yes,3,4,2,20,Jakarta Pusat,Universitas Negeri Malang,29677600,One,0,Singgle,2022
1336,8/13/1967,55,2003,No,Travel_Rarely,Research & Development,Diploma,Medical,Female,4,5,Manager,3,No,3,4,3,19,Tangerang Selatan,Universitas Sebelas Maret,31799200,One,0,Married,2022
1338,5/13/1966,56,2015,No,Travel_Rarely,Human Resources,Master,Life Sciences,Male,4,5,Manager,2,No,3,1,3,7,Tangerang Selatan,Universitas Padjadjaran,32647200,Two,0,Singgle,2022
1340,7/12/1982,40,2018,No,Non-Travel,Research & Development,Diploma,Life Sciences,Male,3,1,Research Scientist,3,No,3,2,3,4,Bogor,Universitas Padjadjaran,6770400,Booster,1,Married,2022
1344,10/13/1988,34,2013,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,3,Healthcare Representative,4,No,3,4,2,9,Jakarta Utara,Universitas Airlangga,14700000,One,0,Singgle,2022
1346,2/13/1982,40,2013,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,3,2,Research Scientist,4,No,3,3,3,9,Jakarta Barat,Universitas Sebelas Maret,8557600,Two,0,Singgle,2022
1349,5/9/1981,41,2013,No,Travel_Frequently,Sales,Undergraduate,Marketing,Female,3,2,Sales Executive,1,No,3,4,3,9,Bogor,Institut Pertanian Bogor,7664800,Booster,1,Married,2022
1350,2/14/1987,35,2013,No,Travel_Frequently,Research & Development,Master,Life Sciences,Male,3,2,Research Scientist,3,Yes,3,2,3,9,Depok,Universitas Gadjah Mada,7898400,One,0,Singgle,2022
1352,10/13/1971,51,1989,No,Travel_Rarely,Human Resources,Undergraduate,Life Sciences,Male,3,4,Manager,2,Yes,3,2,3,33,Bekasi,Universitas Diponegoro,23541600,One,1,Married,2022
1355,7/1/1984,38,2015,No,Travel_Rarely,Sales,Diploma,Life Sciences,Female,2,2,Sales Executive,1,No,3,4,3,7,Jakarta Selatan,Universitas Negeri Malang,12128800,One,3,Divorced,2022
1356,12/30/1988,34,2012,No,Travel_Rarely,Sales,Diploma,Medical,Female,3,2,Sales Executive,1,No,3,4,4,10,Depok,Institut Pertanian Bogor,10900000,One,3,Married,2022
1358,11/8/1997,25,2019,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,4,1,Laboratory Technician,4,No,3,3,2,3,Jakarta Utara,Universitas Gadjah Mada,6970400,One,1,Married,2022
1360,9/1/1964,58,2012,Yes,Travel_Rarely,Research & Development,Master,Medical,Female,3,3,Manufacturing Director,1,Yes,3,4,2,10,Jakarta Selatan,Universitas Diponegoro,17112800,Booster,4,Married,2022
1361,7/17/1982,40,2018,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,1,Laboratory Technician,2,No,4,3,3,4,Jakarta Barat,Institut Teknologi Sepuluh Nopember,4919200,Two,0,Singgle,2022
1362,10/8/1986,36,2007,No,Travel_Frequently,Sales,Undergraduate,Marketing,Female,1,2,Sales Executive,1,No,3,4,2,15,Jakarta Timur,Universitas Gadjah Mada,8522400,One,2,Married,2022
1363,6/10/1974,48,2012,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,3,Manufacturing Director,4,No,3,3,3,10,Jakarta Pusat,Universitas Gadjah Mada,13736800,Two,1,Divorced,2022
1364,10/13/1995,27,2021,No,Travel_Rarely,Sales,Undergraduate,Medical,Female,3,1,Sales Representative,4,No,3,2,3,1,Jakarta Selatan,Universitas Gadjah Mada,5154400,One,2,Married,2022
1367,6/6/1971,51,2017,No,Travel_Rarely,Research & Development,Diploma,Technical Degree,Female,4,4,Manufacturing Director,2,No,3,2,2,5,Bogor,Universitas Pendidikan Indonesia,22127200,Two,0,Singgle,2022
1368,9/13/2004,18,2022,No,Non-Travel,Research & Development,Undergraduate,Life Sciences,Female,4,1,Laboratory Technician,4,No,3,3,4,0,Tangerang Selatan,Universitas Indonesia,3677600,Two,3,Married,2022
1369,11/29/1987,35,2013,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,4,2,Laboratory Technician,4,No,3,2,3,9,Bogor,Universitas Negeri Semarang,9680800,One,0,Singgle,2022
1371,3/10/1995,27,2016,No,Travel_Frequently,Sales,Undergraduate,Life Sciences,Male,4,2,Sales Executive,4,No,4,2,3,6,Jakarta Barat,Universitas Gadjah Mada,9213600,Two,1,Married,2022
1372,6/30/1967,55,2003,Yes,Travel_Rarely,Sales,Master,Marketing,Male,1,4,Sales Executive,3,Yes,3,3,2,19,Jakarta Barat,Universitas Padjadjaran,23012000,One,0,Singgle,2022
1373,8/7/1966,56,2003,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,4,Manufacturing Director,2,Yes,3,1,3,19,Bogor,Universitas Indonesia,22543200,Two,1,Divorced,2022
1374,4/29/1988,34,2017,No,Non-Travel,Research & Development,Undergraduate,Technical Degree,Female,1,1,Research Scientist,3,No,4,3,3,5,Jakarta Utara,Universitas Negeri Semarang,4346400,Two,1,Divorced,2022
1375,10/7/1982,40,2010,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,2,2,Healthcare Representative,3,No,4,2,3,12,Bekasi,Universitas Sebelas Maret,11303200,One,0,Singgle,2022
1377,6/11/1988,34,2014,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,2,2,Laboratory Technician,3,No,3,1,3,8,Tangerang Selatan,Universitas Gadjah Mada,9786400,One,0,Singgle,2022
1379,7/1/1991,31,2021,Yes,Travel_Frequently,Sales,Undergraduate,Life Sciences,Female,3,1,Sales Representative,4,No,3,3,4,1,Jakarta Barat,Universitas Bina Nusantara,5556000,One,0,Singgle,2022
1380,10/13/1987,35,2018,Yes,Travel_Frequently,Sales,Master,Marketing,Female,4,2,Sales Executive,3,Yes,3,3,2,4,Jakarta Pusat,Universitas Brawijaya,8482400,One,0,Singgle,2022
1382,7/13/1984,38,2018,No,Travel_Frequently,Research & Development,Undergraduate,Life Sciences,Male,4,1,Research Scientist,3,No,3,4,3,4,Jakarta Utara,Universitas Diponegoro,5276000,Two,2,Married,2022
1383,2/29/1988,34,2008,No,Travel_Rarely,Research & Development,Master,Technical Degree,Female,3,2,Healthcare Representative,4,No,3,4,4,14,Jakarta Utara,Universitas Indonesia,11799200,One,0,Singgle,2022
1387,9/30/1994,28,2017,No,Travel_Rarely,Sales,Undergraduate,Life Sciences,Male,3,2,Sales Executive,1,No,3,3,3,5,Jakarta Barat,Universitas Negeri Semarang,8658400,One,1,Married,2022
1389,7/8/1991,31,2012,Yes,Travel_Rarely,Research & Development,Master,Medical,Male,4,2,Manufacturing Director,3,Yes,3,4,2,10,Jakarta Timur,Universitas Padjadjaran,10986400,Two,0,Singgle,2022
1390,7/24/1983,39,2017,No,Travel_Rarely,Sales,Master,Life Sciences,Male,1,2,Sales Executive,4,Yes,3,4,4,5,Bogor,Universitas Pendidikan Indonesia,10892000,Two,0,Singgle,2022
1391,9/21/1971,51,2018,No,Travel_Frequently,Sales,Undergraduate,Marketing,Male,2,3,Sales Executive,2,No,3,2,3,4,Jakarta Timur,Universitas Gadjah Mada,18053600,One,0,Singgle,2022
1392,3/16/1981,41,2016,No,Travel_Frequently,Research & Development,Undergraduate,Life Sciences,Female,4,2,Research Scientist,4,Yes,3,1,2,6,Tangerang Selatan,Universitas Gadjah Mada,9847200,Two,0,Divorced,2022
